0.332237, 2.187, -0.296271, -0.853276, 1.08133, -0.502161, -0.396498
8965, 0.349689, 2.14881, -0.275761, -0.843258, 1.08126, -0.498048, -0.389411
9166, 0.341343, 2.14448, -0.249604, -0.84665, 1.0511, -0.487602, -0.392929
9366, 0.371498, 2.10654, -0.26011, -0.855167, 1.08003, -0.496123, -0.404367
9566, 0.356017, 2.14388, -0.276739, -0.833647, 1.06308, -0.495401, -0.393855
9765, 0.35649, 2.15012, -0.274379, -0.841761, 1.08351, -0.491535, -0.382138
9966, 0.387979, 2.13941, -0.270926, -0.811605, 1.0773, -0.489138, -0.386222
10166, 0.337579, 2.12773, -0.280338, -0.814969, 1.07928, -0.500094, -0.392489
10366, 0.372325, 2.13305, -0.248073, -0.834168, 1.0453, -0.514073, -0.383383
10566, 0.335686, 2.12606, -0.264955, -0.855729, 1.08003, -0.513488, -0.399792
10766, 0.358671, 2.12246, -0.250782, -0.846548, 1.06986, -0.493176, -0.394246
10966, 0.351063, 2.11787, -0.268809, -0.841513, 1.0657, -0.490183, -0.398266
11191, 0.373117, 2.13761, -0.236088, -0.813715, 1.06155, -0.489837, -0.388692
11390, 0.33333, 2.15633, -0.250757, -0.833974, 1.06036, -0.493716, -0.384708
11591, 0.344878, 2.13262, -0.235663, -0.843582, 1.06568, -0.505136, -0.392573
11791, 0.410375, 2.14678, -0.260369, -0.821639, 1.07218, -0.499282, -0.367595
11991, 0.34843, 2.14329, -0.263426, -0.835831, 1.06182, -0.506358, -0.395278
12191, 0.346844, 2.14307, -0.254658, -0.843022, 1.04786, -0.492807, -0.401249
12391, 0.36398, 2.12979, -0.249052, -0.834673, 1.07178, -0.48016, -0.384476
12591, 0.32412, 2.15219, -0.243584, -0.841327, 1.05841, -0.521576, -0.380532
12791, 0.349378, 2.14043, -0.244902, -0.828459, 1.07929, -0.49829, -0.399557
12991, 0.361014, 2.15819, -0.265715, -0.83931, 1.07657, -0.513481, -0.392354
13191, 0.362883, 2.14804, -0.268312, -0.837362, 1.06836, -0.497404, -0.402629
13391, 0.35366, 2.15306, -0.242292, -0.825866, 1.04079, -0.496063, -0.402734
13591, 0.377174, 2.14148, -0.282226, -0.823568, 1.07345, -0.512472, -0.396364
13791, 0.345413, 2.1573, -0.252409, -0.816613, 1.05267, -0.502298, -0.386597
13992, 0.352159, 2.12217, -0.272764, -0.833421, 1.08115, -0.487401, -0.396959
14191, 0.359759, 2.13305, -0.247762, -0.830797, 1.07534, -0.494102, -0.381089
14391, 0.361852, 2.12029, -0.234784, -0.842561, 1.07945, -0.507153, -0.384865
14592, 0.3268, 2.13579, -0.235076, -0.83376, 1.05262, -0.479508, -0.398924
14791, 0.336914, 2.12852, -0.250722, -0.819397, 1.06392, -0.502912, -0.37839
14991, 0.35064, 2.15314, -0.254539, -0.848478, 1.07426, -0.502412, -0.384596
15192, 0.338635, 2.09245, -0.254765, -0.840443, 1.08799, -0.491995, -0.391242
15393, 0.344845, 2.11139, -0.249012, -0.824646, 1.0455, -0.508027, -0.385294
15617, 0.349134, 2.13442, -0.236432, -0.846286, 1.05874, -0.502281, -0.383634
15817, 0.375594, 2.12226, -0.24255, -0.83749, 1.05124, -0.48477, -0.384412
16016, 0.356397, 2.15097, -0.249157, -0.850771, 1.05191, -0.49681, -0.413338
16216, 0.342099, 2.13662, -0.252799, -0.839105, 1.07058, -0.510659, -0.406603
16416, 0.358377, 2.12718, -0.252352, -0.83942, 1.05947, -0.492218, -0.375399
16616, 0.359358, 2.14301, -0.25257, -0.853919, 1.05881, -0.497355, -0.382545
16816, 0.372938, 2.13937, -0.259313, -0.810662, 1.05363, -0.505474, -0.383131
17016, 0.373073, 2.12759, -0.22852, -0.85455, 1.05754, -0.503274, -0.397049
17217, 0.35582, 2.12376, -0.235122, -0.842994, 1.0691, -0.502549, -0.394374
17416, 0.317616, 2.14397, -0.234332, -0.817651, 1.04589, -0.511807, -0.388588
17616, 0.375057, 2.13744, -0.242181, -0.838593, 1.0597, -0.492171, -0.381969
17816, 0.356158, 2.16685, -0.244645, -0.827857, 1.07466, -0.481517, -0.375871
18016, 0.354513, 2.13469, -0.24416, -0.82511, 1.05533, -0.500918, -0.3776
18216, 0.389861, 2.12421, -0.252867, -0.844937, 1.07043, -0.487523, -0.387351
18416, 0.356987, 2.13814, -0.268181, -0.872531, 1.04722, -0.502277, -0.39761
18616, 0.323629, 2.13996, -0.222838, -0.836148, 1.04839, -0.486393, -0.38525
18818, 0.371654, 2.10008, -0.243345, -0.85106, 1.0771, -0.498186, -0.384987
19018, 0.364507, 2.12157, -0.25076, -0.839138, 1.05632, -0.490465, -0.382599
19216, 0.34733, 2.16838, -0.225153, -0.836274, 1.06514, -0.495635, -0.377289
19416, 0.343564, 2.1699, -0.235472, -0.839685, 1.05329, -0.498728, -0.396731
19616, 0.351414, 2.14047, -0.267875, -0.824019, 1.04718, -0.511167, -0.394945
19816, 0.368985, 2.12756, -0.247907, -0.833087, 1.059, -0.485208, -0.387059
20016, 0.366109, 2.12536, -0.243239, -0.840848, 1.05807, -0.502162, -0.389415
20216, 0.38378, 2.12559, -0.241232, -0.832752, 1.07324, -0.497962, -0.38994
20417, 0.370013, 2.12228, -0.238857, -0.811435, 1.05631, -0.489655, -0.381833
20616, 0.366377, 2.15582, -0.248873, -0.809598, 1.05747, -0.500769, -0.388478
20841, 0.366994, 2.13159, -0.265217, -0.832156, 1.07343, -0.497528, -0.391379
21041, 0.34885, 2.14221, -0.23631, -0.803174, 1.07315, -0.493426, -0.399454
21242, 0.365245, 2.11334, -0.280249, -0.845122, 1.0541, -0.49545, -0.394867
21441, 0.372006, 2.12798, -0.267899, -0.810842, 1.04806, -0.47862, -0.399691
21642, 0.378695, 2.14681, -0.252626, -0.837928, 1.07596, -0.494971, -0.376736
21841, 0.353261, 2.14714, -0.255795, -0.876013, 1.06628, -0.496349, -0.379215
22041, 0.365275, 2.1343, -0.293647, -0.810667, 1.07991, -0.497309, -0.38774
22241, 0.368991, 2.14086, -0.287193, -0.835425, 1.09967, -0.510991, -0.397992
22441, 0.372275, 2.14923, -0.269212, -0.823299, 1.06032, -0.501886, -0.402899
22641, 0.356385, 2.16867, -0.2767, -0.833041, 1.06625, -0.503548, -0.381004
22841, 0.371127, 2.12519, -0.268515, -0.826674, 1.0606, -0.488929, -0.393009
23041, 0.355109, 2.12765, -0.245587, -0.813257, 1.0841, -0.494813, -0.387817
23241, 0.364418, 2.13747, -0.256883, -0.825687, 1.08582, -0.508034, -0.397614
23441, 0.359758, 2.13717, -0.251255, -0.833544, 1.06868, -0.496897, -0.384453
23641, 0.367428, 2.12771, -0.268853, -0.83501, 1.08345, -0.501638, -0.380983
23841, 0.354059, 2.13632, -0.259638, -0.839165, 1.05301, -0.484555, -0.380664
24041, 0.340873, 2.14503, -0.254948, -0.810818, 1.0711, -0.479537, -0.390468
24241, 0.354298, 2.11939, -0.245287, -0.82992, 1.07198, -0.498256, -0.393744
24441, 0.352423, 2.13305, -0.245824, -0.824962, 1.07226, -0.50523, -0.385929
24641, 0.443553, 2.19034, -0.202815, -0.847659, 1.02956, -0.532106, -0.396797
24841, 0.479988, 2.21335, -0.233423, -0.923983, 1.03564, -0.533981, -0.389605
25041, 0.402564, 2.12244, -0.242227, -0.78346, 1.0529, -0.489016, -0.390006
25241, 0.352358, 2.14313, -0.27632, -0.882633, 1.0594, -0.512296, -0.394193
25441, 0.347997, 2.11498, -0.286122, -0.826597, 1.07009, -0.499853, -0.383969
25666, 0.147007, 1.71453, -0.302093, -0.935472, 1.03511, -0.492849, -0.41041
25866, 0.169411, 1.733, -0.404073, -0.867042, 1.12657, -0.493937, -0.407151
26066, 0.063258, 2.14378, -0.471957, -0.790438, 1.15699, -0.525016, -0.394412
26266, 0.226421, 2.34761, -0.329216, -0.703226, 1.09581, -0.515389, -0.40104
26466, 0.352497, 2.10987, -0.293734, -0.883949, 1.07455, -0.50624, -0.409836
26666, 0.39, 1.9242, -0.193537, -0.86188, 1.02745, -0.46094, -0.418959
26865, 0.391886, 2.09897, -0.229396, -0.82787, 1.06681, -0.486732, -0.40067
27066, -0.143714, 6.83893, -0.850878, -3.32026, 1.10063, -1.94945, -0.416575
